CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Optimal;62267.835397872462636;23048;0.000018506543703;1010.330000000000041;124.114506483078003;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Optimal;62267.835397872462636;23048;0.000018506543703;1008.850000000000023;123.510882377624512;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Optimal;62267.835397872462636;17231;0.000099694080792;580.550000000000068;60.569744110107422;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Optimal;62267.835397872462636;17231;0.000099694080792;584.890000000000100;61.094395875930786;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Optimal;62267.835397872462636;17231;0.000099694080792;583.500000000000000;60.943764686584473;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Optimal;62267.835397872462636;17231;0.000099694080792;617.639999999999986;68.222443342208862;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Optimal;62267.835397872462636;17231;0.000099694080792;587.850000000000023;61.380856752395630;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Optimal;62267.835397872462636;17231;0.000099694080792;607.100000000000023;65.993668794631958;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Optimal;62267.835397872462636;17231;0.000099694080792;594.710000000000036;62.075072526931763;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Optimal;62267.835397872462636;17231;0.000099694080792;591.109999999999900;61.815515756607056;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Optimal;62267.835397872462636;17231;0.000099694080792;596.720000000000027;63.622229576110840;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Optimal;62267.835397872462636;17231;0.000099694080792;594.019999999999982;62.495703458786011;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Feasible;62730.286642173916334;2446;0.011175078011829;180.439999999999998;20.440514087677002;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Feasible;62730.286642173916334;1259;0.011444052933426;133.850000000000023;16.473466634750366;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Feasible;62730.286642173916334;1173;0.011538205476662;134.639999999999986;17.247100830078125;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Feasible;62730.286642173916334;1259;0.011444052933426;133.569999999999993;16.291082143783569;
CPMP;Bin;402;321;30;RSSV_EXACT_CPMP_BIN;Optimal;62267.835397872462636;17231;0.000099694080792;572.679999999999950;66.022598505020142;
